"","Year","Country","GearCode","Tonnage","MainSpecies","Divcode","Code","Effort","Catches","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","DateCreated","catchsum"
"76172",1989,27,"Danish seine",1,"white hake",44,186,9,0,0,0,0,1,3,12,7,6,4,4,3,0,"7/8/1996 0:00:00",40
"761731",1989,27,"Danish seine",1,"white hake",44,188,9,0,0,0,0,0,2,3,2,2,2,1,0,0,"7/8/1996 0:00:00",12
"76174",1989,27,"Danish seine",2,"white hake",44,1,1,0,9,0,0,77,267,232,36,0,0,0,0,0,"7/8/1996 0:00:00",621
"76175",1989,27,"Danish seine",2,"white hake",44,2,1,0,3,0,0,10,25,24,3,0,0,0,0,0,"7/8/1996 0:00:00",65
"76176",1989,27,"Danish seine",2,"white hake",44,3,1,0,3,0,0,10,25,24,3,0,0,0,0,0,"7/8/1996 0:00:00",65
"76177",1989,27,"Danish seine",2,"white hake",44,101,1,0,21,0,0,13,46,36,2,0,0,0,0,0,"7/8/1996 0:00:00",118
"76178",1989,27,"Danish seine",2,"white hake",44,102,1,0,0,0,0,0,0,3,1,0,0,0,0,0,"7/8/1996 0:00:00",4
"76179",1989,27,"Danish seine",2,"white hake",44,106,1,0,0,0,0,0,2,4,0,0,0,0,0,0,"7/8/1996 0:00:00",6
"76180",1989,27,"Danish seine",2,"white hake",44,112,1,0,0,0,0,3,10,5,0,0,0,0,0,0,"7/8/1996 0:00:00",18
"76181",1989,27,"Danish seine",2,"white hake",44,114,1,0,0,0,0,0,8,1,0,0,0,0,0,0,"7/8/1996 0:00:00",9
"76182",1989,27,"Danish seine",2,"white hake",44,186,1,0,0,0,0,0,9,5,0,0,0,0,0,0,"7/8/1996 0:00:00",14
"761831",1989,27,"Danish seine",2,"white hake",44,101,9,0,19,0,0,103,97,50,5,1,3,0,44,81,"7/8/1996 0:00:00",403
"76184",1989,27,"Danish seine",2,"white hake",44,102,9,0,0,0,0,9,6,9,2,1,1,0,0,0,"7/8/1996 0:00:00",28
"76185",1989,27,"Danish seine",2,"white hake",44,103,9,0,0,0,0,0,0,0,3,3,0,0,0,0,"7/8/1996 0:00:00",6
"76186",1989,27,"Danish seine",2,"white hake",44,106,9,0,0,0,0,1,2,12,8,0,0,0,0,0,"7/8/1996 0:00:00",23
"76187",1989,27,"Danish seine",2,"white hake",44,112,9,0,0,0,0,15,35,7,2,0,0,0,3,0,"7/8/1996 0:00:00",62
"76188",1989,27,"Danish seine",2,"white hake",44,114,9,0,0,0,0,1,23,3,4,1,0,0,3,0,"7/8/1996 0:00:00",35
"76189",1989,27,"Danish seine",2,"white hake",44,116,9,0,0,0,0,0,0,1,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76190",1989,27,"Danish seine",2,"white hake",44,186,9,0,0,0,0,0,3,4,0,0,0,0,2,0,"7/8/1996 0:00:00",9
"76191",1989,27,"Danish seine",2,"white hake",44,1,1,0,0,0,0,0,40,66,58,10,18,6,0,0,"7/8/1996 0:00:00",198
"76192",1989,27,"Danish seine",2,"white hake",44,2,1,0,0,0,0,0,4,6,7,1,3,1,0,0,"7/8/1996 0:00:00",22
"76193",1989,27,"Danish seine",2,"white hake",44,3,1,0,0,0,0,0,1,5,3,1,3,1,0,0,"7/8/1996 0:00:00",14
"76194",1989,27,"Danish seine",2,"white hake",44,101,1,0,0,0,0,0,0,1,2,0,0,0,0,0,"7/8/1996 0:00:00",3
"76195",1989,27,"Danish seine",2,"white hake",44,102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76196",1989,27,"Danish seine",2,"white hake",44,112,1,0,0,0,0,0,3,5,4,1,2,1,0,0,"7/8/1996 0:00:00",16
"76197",1989,27,"Danish seine",2,"white hake",44,114,1,0,0,0,0,0,2,3,2,0,1,0,0,0,"7/8/1996 0:00:00",8
"761981",1989,27,"Danish seine",2,"white hake",44,101,9,0,0,0,0,0,4,6,0,0,4,0,1,0,"7/8/1996 0:00:00",15
"761991",1989,27,"Danish seine",2,"white hake",44,102,9,0,0,0,0,0,1,5,1,0,2,0,0,0,"7/8/1996 0:00:00",9
"76200",1989,27,"Danish seine",2,"white hake",44,112,9,0,0,0,0,0,9,25,27,4,19,4,2,0,"7/8/1996 0:00:00",90
"76201",1989,27,"Danish seine",2,"white hake",44,114,9,0,0,0,0,0,4,10,2,0,10,3,0,0,"7/8/1996 0:00:00",29
"762021",1989,27,"Danish seine",2,"white hake",44,116,9,0,0,0,0,0,0,0,4,0,0,0,0,0,"7/8/1996 0:00:00",4
"762031",1989,27,"Danish seine",2,"white hake",44,122,9,0,0,0,0,0,0,0,0,1,0,0,0,0,"7/8/1996 0:00:00",1
"762041",1989,27,"Danish seine",2,"white hake",44,1,1,0,0,0,0,12,162,183,33,0,0,20,0,0,"7/8/1996 0:00:00",410
"762051",1989,27,"Danish seine",2,"white hake",44,2,1,0,0,0,0,1,18,20,4,0,0,3,0,0,"7/8/1996 0:00:00",46
"762061",1989,27,"Danish seine",2,"white hake",44,3,1,0,0,0,0,2,14,15,2,0,0,2,0,0,"7/8/1996 0:00:00",35
"762071",1989,27,"Danish seine",2,"white hake",44,101,1,0,0,0,0,0,5,4,0,0,0,1,0,0,"7/8/1996 0:00:00",10
"762081",1989,27,"Danish seine",2,"white hake",44,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"762091",1989,27,"Danish seine",2,"white hake",44,112,1,0,0,0,0,1,6,10,2,0,0,0,0,0,"7/8/1996 0:00:00",19
"76210",1989,27,"Danish seine",2,"white hake",44,114,1,0,0,0,0,2,34,24,4,0,0,4,0,0,"7/8/1996 0:00:00",68
"762111",1989,27,"Danish seine",2,"white hake",44,186,1,0,0,0,0,0,0,2,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"762121",1989,27,"Danish seine",2,"white hake",44,101,9,0,0,0,0,0,35,19,3,3,3,5,2,0,"7/8/1996 0:00:00",70
"762131",1989,27,"Danish seine",2,"white hake",44,102,9,0,0,0,0,0,7,4,2,1,0,0,0,0,"7/8/1996 0:00:00",14
"762141",1989,27,"Danish seine",2,"white hake",44,103,9,0,0,0,0,0,1,2,4,1,0,1,0,0,"7/8/1996 0:00:00",9
"762151",1989,27,"Danish seine",2,"white hake",44,106,9,0,0,0,0,0,1,1,0,2,0,0,0,0,"7/8/1996 0:00:00",4
"762161",1989,27,"Danish seine",2,"white hake",44,112,9,0,0,0,0,0,31,25,16,9,11,7,1,0,"7/8/1996 0:00:00",100
"762171",1989,27,"Danish seine",2,"white hake",44,114,9,0,0,0,0,0,166,96,56,37,51,39,9,0,"7/8/1996 0:00:00",454
"76218",1989,27,"Danish seine",2,"white hake",44,116,9,0,0,0,0,0,5,3,0,0,0,0,0,0,"7/8/1996 0:00:00",8
"76219",1989,27,"Danish seine",2,"white hake",44,122,9,0,0,0,0,0,0,0,4,24,11,0,0,0,"7/8/1996 0:00:00",39
"762201",1989,27,"Danish seine",2,"white hake",44,132,9,0,0,0,0,0,2,2,1,0,0,1,0,0,"7/8/1996 0:00:00",6
"762211",1989,27,"Danish seine",2,"white hake",44,186,9,0,0,0,0,0,2,3,0,0,0,1,0,0,"7/8/1996 0:00:00",6
"76222",1989,27,"Danish seine",2,"white hake",44,188,9,0,0,0,0,0,0,1,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76227",1989,27,"Danish seine",2,"white hake",44,1,1,0,0,0,0,0,12,105,0,0,0,0,0,0,"7/8/1996 0:00:00",117
"76228",1989,27,"Danish seine",2,"white hake",44,2,1,0,0,0,0,0,1,7,0,0,0,0,0,0,"7/8/1996 0:00:00",8
"762291",1989,27,"Danish seine",2,"white hake",44,3,1,0,0,0,0,0,1,7,0,0,0,0,0,0,"7/8/1996 0:00:00",8
"762301",1989,27,"Danish seine",2,"white hake",44,101,1,0,0,0,0,0,1,6,0,0,0,0,0,0,"7/8/1996 0:00:00",7
"762311",1989,27,"Danish seine",2,"white hake",44,102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"762321",1989,27,"Danish seine",2,"white hake",44,114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"762331",1989,27,"Danish seine",2,"white hake",44,186,1,0,0,0,0,0,1,19,0,0,0,0,0,0,"7/8/1996 0:00:00",20
"762341",1989,27,"Danish seine",3,"white hake",44,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",5
"762351",1989,27,"Danish seine",3,"white hake",44,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"762361",1989,27,"Danish seine",3,"white hake",44,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"762371",1989,27,"Danish seine",3,"white hake",44,101,1,0,0,0,0,9,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",9
"762381",1989,27,"Scottish seine",1,"22",44,1,1,0,0,0,0,0,0,82,0,0,0,0,0,0,"7/8/1996 0:00:00",82
"76239",1989,27,"Scottish seine",1,"22",44,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,"7/8/1996 0:00:00",7
"76240",1989,27,"Scottish seine",1,"22",44,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,"7/8/1996 0:00:00",7
"76241",1989,27,"Scottish seine",1,"22",44,101,1,0,0,0,0,0,0,15,0,0,0,0,0,0,"7/8/1996 0:00:00",15
"76242",1989,27,"Scottish seine",1,"22",44,102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76243",1989,27,"Scottish seine",1,"22",44,112,1,0,0,0,0,0,0,2,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"76244",1989,27,"Scottish seine",1,"22",44,186,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76249",1989,27,"Scottish seine",2,"22",44,101,9,0,0,0,0,32,2,0,0,0,0,0,3,0,"7/8/1996 0:00:00",37
"76250",1989,27,"Scottish seine",2,"22",44,102,9,0,0,0,0,7,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",7
"76251",1989,27,"Scottish seine",2,"22",44,106,9,0,0,0,0,3,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",3
"76252",1989,27,"Scottish seine",2,"22",44,112,9,0,0,0,0,2,2,0,0,0,0,0,0,0,"7/8/1996 0:00:00",4
"76253",1989,27,"Scottish seine",2,"22",44,114,9,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76260",1989,27,"Scottish seine",3,"22",44,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",19
"76261",1989,27,"Scottish seine",3,"22",44,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",7
"76262",1989,27,"Scottish seine",3,"22",44,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",7
"76263",1989,27,"Scottish seine",3,"22",44,101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76264",1989,27,"Scottish seine",3,"22",44,101,9,0,0,0,11,20,16,0,0,0,0,0,0,0,"7/8/1996 0:00:00",47
"76265",1989,27,"Scottish seine",3,"22",44,102,9,0,0,0,0,2,8,0,0,0,0,0,0,0,"7/8/1996 0:00:00",10
"76266",1989,27,"Scottish seine",3,"22",44,106,9,0,0,0,0,1,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76267",1989,27,"Scottish seine",3,"22",44,112,9,0,0,0,0,0,0,0,0,0,1,0,0,0,"7/8/1996 0:00:00",1
"76269",1989,27,"Purse seine",3,"31",44,202,9,0,0,0,0,0,0,0,0,0,0,0,0,284,"7/8/1996 0:00:00",284
"76270",1989,27,"Purse seine",4,"31",44,202,9,0,0,0,0,0,0,0,0,0,0,0,296,1537,"7/8/1996 0:00:00",1833
"76282",1989,27,"Set lines (bottom)",0,"51",44,101,9,0,0,0,0,0,8,0,1,7,7,0,1,0,"7/8/1996 0:00:00",24
"76283",1989,27,"Set lines (bottom)",0,"51",44,103,9,0,0,0,0,0,0,0,1,0,0,0,0,0,"7/8/1996 0:00:00",1
"76284",1989,27,"Set lines (bottom)",0,"51",44,114,9,0,0,0,0,0,0,0,1,0,0,0,0,0,"7/8/1996 0:00:00",1
"76285",1989,27,"Set lines (bottom)",0,"51",44,116,9,0,0,0,0,0,0,0,0,0,1,0,0,0,"7/8/1996 0:00:00",1
"76286",1989,27,"Set lines (bottom)",0,"51",44,188,9,0,0,0,0,0,0,0,0,0,1,0,0,0,"7/8/1996 0:00:00",1
"76287",1989,27,"Set lines (bottom)",1,"51",44,101,9,0,0,0,0,23,356,319,246,295,463,569,555,28,"7/8/1996 0:00:00",2854
"76288",1989,27,"Set lines (bottom)",1,"51",44,102,9,0,0,0,0,0,1,6,6,8,7,5,0,0,"7/8/1996 0:00:00",33
"76289",1989,27,"Set lines (bottom)",1,"51",44,106,9,0,0,0,0,0,4,2,2,2,1,0,0,0,"7/8/1996 0:00:00",11
"76290",1989,27,"Set lines (bottom)",1,"51",44,112,9,0,0,0,0,0,26,21,21,26,33,27,7,0,"7/8/1996 0:00:00",161
"76291",1989,27,"Set lines (bottom)",1,"51",44,114,9,0,0,0,0,0,0,0,0,0,3,0,0,0,"7/8/1996 0:00:00",3
"76292",1989,27,"Set lines (bottom)",1,"51",44,116,9,0,0,0,0,0,3,9,16,7,0,9,0,1,"7/8/1996 0:00:00",45
"76293",1989,27,"Set lines (bottom)",1,"51",44,120,9,0,0,0,0,0,2,3,1,1,2,1,0,0,"7/8/1996 0:00:00",10
"76294",1989,27,"Set lines (bottom)",1,"51",44,122,9,0,0,0,0,0,1,1,0,0,13,1,0,0,"7/8/1996 0:00:00",16
"76295",1989,27,"Set lines (bottom)",1,"51",44,186,9,0,0,0,0,0,3,3,3,7,16,33,17,0,"7/8/1996 0:00:00",82
"76296",1989,27,"Set lines (bottom)",1,"51",44,188,9,0,0,0,0,0,3,4,5,5,11,11,3,0,"7/8/1996 0:00:00",42
"76297",1989,27,"Set lines (bottom)",1,"51",44,204,9,0,0,0,0,0,0,0,0,0,13,2,0,0,"7/8/1996 0:00:00",15
"76298",1989,27,"Set lines (bottom)",2,"51",44,1,1,0,0,0,0,47,66,114,0,50,110,198,26,0,"7/8/1996 0:00:00",611
"76299",1989,27,"Set lines (bottom)",2,"51",44,2,1,0,0,0,0,8,9,13,0,5,12,23,3,0,"7/8/1996 0:00:00",73
"76300",1989,27,"Set lines (bottom)",2,"51",44,3,1,0,0,0,0,8,9,17,0,5,12,28,3,0,"7/8/1996 0:00:00",82
"76301",1989,27,"Set lines (bottom)",2,"51",44,101,1,0,0,0,0,12,14,10,0,12,37,59,9,0,"7/8/1996 0:00:00",153
"76302",1989,27,"Set lines (bottom)",2,"51",44,102,1,0,0,0,0,0,0,0,0,0,3,0,0,0,"7/8/1996 0:00:00",3
"76303",1989,27,"Set lines (bottom)",2,"51",44,112,1,0,0,0,0,0,0,1,0,1,6,3,1,0,"7/8/1996 0:00:00",12
"76304",1989,27,"Set lines (bottom)",2,"51",44,120,1,0,0,0,0,0,1,5,0,0,0,0,0,0,"7/8/1996 0:00:00",6
"76305",1989,27,"Set lines (bottom)",2,"51",44,186,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"7/8/1996 0:00:00",1
"76306",1989,27,"Set lines (bottom)",2,"51",44,101,9,0,0,0,0,15,89,152,59,53,36,83,98,9,"7/8/1996 0:00:00",594
"76307",1989,27,"Set lines (bottom)",2,"51",44,102,9,0,0,0,0,0,1,4,2,1,2,0,0,0,"7/8/1996 0:00:00",10
"76308",1989,27,"Set lines (bottom)",2,"51",44,106,9,0,0,0,0,0,1,6,0,0,0,0,0,0,"7/8/1996 0:00:00",7
"76309",1989,27,"Set lines (bottom)",2,"51",44,112,9,0,0,0,0,1,10,18,16,17,4,11,3,0,"7/8/1996 0:00:00",80
"76310",1989,27,"Set lines (bottom)",2,"51",44,120,9,0,0,0,0,0,1,2,2,3,0,0,2,0,"7/8/1996 0:00:00",10
"76311",1989,27,"Set lines (bottom)",2,"51",44,186,9,0,0,0,0,0,0,0,0,0,0,1,3,0,"7/8/1996 0:00:00",4
"76312",1989,27,"Set lines (bottom)",2,"51",44,188,9,0,0,0,0,0,3,3,1,1,0,1,0,0,"7/8/1996 0:00:00",9
"76313",1989,27,"Set lines (bottom)",3,"51",44,101,9,0,0,0,0,0,0,0,0,0,0,0,8,0,"7/8/1996 0:00:00",8
"76314",1989,27,"Set lines (bottom)",3,"51",44,102,9,0,0,0,0,0,0,0,0,0,0,0,1,0,"7/8/1996 0:00:00",1
"76315",1989,27,"Handlines (including pole & jig)",0,"53",44,101,9,0,0,0,0,0,0,2,8,12,3,2,0,0,"7/8/1996 0:00:00",27
"76316",1989,27,"Handlines (including pole & jig)",0,"53",44,102,9,0,0,0,0,0,0,1,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76318",1989,27,"Handlines (including pole & jig)",1,"53",44,101,9,0,0,0,0,0,3,56,154,181,165,91,14,1,"7/8/1996 0:00:00",665
"76319",1989,27,"Handlines (including pole & jig)",1,"53",44,102,9,0,0,0,0,0,0,0,0,0,1,1,0,0,"7/8/1996 0:00:00",2
"76320",1989,27,"Handlines (including pole & jig)",1,"53",44,106,9,0,0,0,0,0,0,3,2,0,0,0,0,0,"7/8/1996 0:00:00",5
"76321",1989,27,"Handlines (including pole & jig)",1,"53",44,112,9,0,0,0,0,0,0,0,0,1,0,1,0,0,"7/8/1996 0:00:00",2
"76322",1989,27,"Handlines (including pole & jig)",1,"53",44,116,9,0,0,0,0,0,0,1,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76323",1989,27,"Handlines (including pole & jig)",1,"53",44,186,9,0,0,0,0,0,0,0,0,1,2,1,0,0,"7/8/1996 0:00:00",4
"76324",1989,27,"Handlines (including pole & jig)",1,"53",44,188,9,0,0,0,0,0,0,0,1,1,1,1,0,0,"7/8/1996 0:00:00",4
"76325",1989,27,"Handlines (including pole & jig)",1,"53",44,204,9,0,0,0,0,0,0,0,1,3,7,2,0,0,"7/8/1996 0:00:00",13
"76326",1989,27,"Handlines (including pole & jig)",1,"53",44,462,9,0,0,0,0,0,0,0,1,1,0,0,0,0,"7/8/1996 0:00:00",2
"76349",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,1,1,0,0,29,185,84,82,0,0,0,0,5,87,121,"7/8/1996 0:00:00",593
"76350",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,2,1,0,0,3,22,10,5,0,0,0,0,1,15,11,"7/8/1996 0:00:00",67
"76351",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,3,1,0,0,4,27,12,6,0,0,0,0,1,24,17,"7/8/1996 0:00:00",91
"76352",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,101,1,0,0,127,790,112,44,0,0,0,0,0,273,496,"7/8/1996 0:00:00",1842
"76353",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,102,1,0,0,0,13,17,6,0,0,0,0,0,7,0,"7/8/1996 0:00:00",43
"76354",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,103,1,0,0,0,6,0,0,0,0,0,0,0,1,0,"7/8/1996 0:00:00",7
"76355",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,106,1,0,0,1,51,21,15,0,0,0,0,0,0,1,"7/8/1996 0:00:00",89
"76356",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,112,1,0,0,0,4,1,2,0,0,0,0,0,1,1,"7/8/1996 0:00:00",9
"76357",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,114,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76358",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,116,1,0,0,0,1,0,1,0,0,0,0,0,1,0,"7/8/1996 0:00:00",3
"76359",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,188,1,0,0,0,2,0,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"76360",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,199,1,0,0,0,0,0,0,0,0,0,0,0,2,0,"7/8/1996 0:00:00",2
"76361",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,101,9,0,0,0,436,111,108,0,0,0,0,1,0,0,"7/8/1996 0:00:00",656
"76362",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,102,9,0,0,0,0,4,39,0,0,0,0,0,0,0,"7/8/1996 0:00:00",43
"76363",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,103,9,0,0,0,0,0,2,0,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"76364",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,106,9,0,0,0,14,15,59,0,0,0,0,0,0,0,"7/8/1996 0:00:00",88
"76365",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,112,9,0,0,0,1,0,3,0,0,0,0,0,0,0,"7/8/1996 0:00:00",4
"76366",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,114,9,0,0,0,0,1,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"76367",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,116,9,0,0,0,1,0,3,0,0,0,0,0,0,0,"7/8/1996 0:00:00",4
"76368",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,188,9,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76369",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,1,1,0,0,0,0,8,14,0,0,0,0,7,3,0,"7/8/1996 0:00:00",32
"76370",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,"7/8/1996 0:00:00",4
"76371",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,3,1,0,0,0,0,1,2,0,0,0,0,1,3,0,"7/8/1996 0:00:00",7
"76372",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,101,1,0,0,0,0,1,10,0,0,0,0,0,0,0,"7/8/1996 0:00:00",11
"76373",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,102,1,0,0,0,0,6,18,0,0,0,0,1,1,0,"7/8/1996 0:00:00",26
"76374",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76375",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76376",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,101,9,0,0,0,0,2,7,0,0,0,0,0,0,0,"7/8/1996 0:00:00",9
"76377",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,102,9,0,0,0,0,11,9,0,0,0,0,0,0,0,"7/8/1996 0:00:00",20
"76378",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,106,9,0,0,0,0,5,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",5
"76379",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,116,9,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76380",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,1,1,0,0,0,0,0,84,202,0,0,0,16,0,0,"7/8/1996 0:00:00",302
"76381",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,2,1,0,0,0,0,0,8,13,0,0,0,2,0,0,"7/8/1996 0:00:00",23
"76382",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,3,1,0,0,0,0,0,9,17,0,0,0,2,0,0,"7/8/1996 0:00:00",28
"76383",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,103,1,0,0,0,0,0,44,389,0,0,0,20,0,0,"7/8/1996 0:00:00",453
"76384",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,106,1,0,0,0,0,0,5,0,0,0,0,0,0,0,"7/8/1996 0:00:00",5
"76385",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,101,9,0,0,0,0,0,2,0,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"76386",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,103,9,0,0,0,0,0,68,37,0,0,0,0,0,0,"7/8/1996 0:00:00",105
"76387",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,106,9,0,0,0,0,0,6,0,0,0,0,0,0,0,"7/8/1996 0:00:00",6
"76388",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,116,9,0,0,0,0,0,2,0,0,0,0,0,0,0,"7/8/1996 0:00:00",2
"76389",1989,27,"Bottom otter trawl (side)",4,"witch flounder",45,186,9,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76397",1989,27,"Bottom otter trawl (side)",5,"witch flounder",45,1,1,0,0,0,50,0,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",50
"76398",1989,27,"Bottom otter trawl (side)",5,"witch flounder",45,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",5
"76399",1989,27,"Bottom otter trawl (side)",5,"witch flounder",45,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",6
"76400",1989,27,"Bottom otter trawl (side)",5,"witch flounder",45,101,1,0,0,0,65,0,0,0,0,0,0,0,0,0,"7/8/1996 0:00:00",65
"76401",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,1,1,0,29,10,0,119,279,181,0,0,28,30,0,0,"7/8/1996 0:00:00",676
"76402",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,2,1,0,4,1,0,10,25,18,0,0,4,3,0,0,"7/8/1996 0:00:00",65
"76403",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,3,1,0,4,1,0,13,32,21,0,0,8,3,0,0,"7/8/1996 0:00:00",82
"76404",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,101,1,0,12,7,0,17,52,34,0,0,10,5,0,0,"7/8/1996 0:00:00",137
"76405",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,102,1,0,0,0,0,9,23,21,0,0,3,0,0,0,"7/8/1996 0:00:00",56
"76406",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,103,1,0,1,0,0,0,2,3,0,0,0,0,0,0,"7/8/1996 0:00:00",6
"76407",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,106,1,0,1,1,0,8,14,4,0,0,0,0,0,0,"7/8/1996 0:00:00",28
"76408",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,112,1,0,0,0,0,5,10,14,0,0,0,0,0,0,"7/8/1996 0:00:00",29
"76409",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,114,1,0,0,0,0,0,4,0,0,0,0,0,0,0,"7/8/1996 0:00:00",4
"76410",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,116,1,0,0,0,0,0,2,11,0,0,1,0,0,0,"7/8/1996 0:00:00",14
"76411",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,122,1,0,0,0,0,0,3,0,0,0,0,0,0,0,"7/8/1996 0:00:00",3
"76412",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,186,1,0,0,0,0,0,0,1,0,0,1,0,0,0,"7/8/1996 0:00:00",2
"76413",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"7/8/1996 0:00:00",1
"76414",1989,27,"bottom otter trawl",2,"yellowtail flounder",45,101,9,0,118,8,0,16,34,10,0,0,22,4,0,0,"7/8/1996 0:00:00",212
